param T := 2519;
set ASSETS := AGG	DBC	DFE	DIA	DXJ	EEM	EFA	EWG	EWH	EWI	EWT	EWU	EWW	EWY	EWZ	EZU	FEZ	FXI	GDX	GLD	IAU	IBB	ITB	IVV	IWD	IWM	IYR	KBE	KRE	LQD	OIL	SDS	SH	SLV	SPY	USO	VGK	VNQ	VTI	VWO	XHB	XLB	XLE	XLF	XLI	XLK	XLP	XLU	XLV	XLY	XME	XOP;

param Ret:
	AGG	DBC	DFE	DIA	DXJ	EEM	EFA	EWG	EWH	EWI	EWT	EWU	EWW	EWY	EWZ	EZU	FEZ	FXI	GDX	GLD	IAU	IBB	ITB	IVV	IWD	IWM	IYR	KBE	KRE	LQD	OIL	SDS	SH	SLV	SPY	USO	VGK	VNQ	VTI	VWO	XHB	XLB	XLE	XLF	XLI	XLK	XLP	XLU	XLV	XLY	XME	XOP:=
824	-0.003	-0.006	0.002	0.000	-0.009	-0.003	-0.001	0.007	-0.009	-0.001	0.000	-0.001	0.001	0.000	-0.018	0.006	0.004	-0.018	-0.014	0.005	0.004	-0.007	0.004	-0.006	-0.004	-0.006	-0.008	0.002	0.002	-0.004	-0.001	0.003	0.002	0.002	-0.002	-0.001	0.003	-0.005	-0.006	-0.005	-0.001	-0.020	-0.017	0.004	-0.001	0.002	-0.001	-0.006	-0.004	0.006	-0.035	-0.030
825	0.002	0.002	0.015	0.000	0.014	0.005	0.010	0.012	0.016	0.016	0.007	0.004	0.003	-0.006	0.002	0.012	0.011	0.020	0.019	0.017	0.017	-0.004	0.007	0.000	0.000	0.000	-0.004	-0.002	-0.011	0.003	-0.003	0.000	0.000	0.018	-0.001	-0.002	0.010	-0.005	0.000	0.007	0.005	0.007	0.000	0.001	0.003	-0.005	0.001	0.002	-0.007	0.004	0.014	-0.007
826	-0.001	0.023	-0.003	0.005	0.011	0.018	0.008	0.012	0.010	0.005	0.017	0.011	0.016	0.019	0.027	0.008	0.009	0.019	0.014	0.001	0.002	0.007	-0.002	0.006	0.007	0.005	0.004	-0.005	-0.005	-0.001	0.030	-0.011	-0.005	0.026	0.006	0.029	0.008	0.003	0.006	0.018	0.003	0.011	0.019	0.001	0.009	0.003	0.005	0.012	0.011	0.002	0.029	0.027
827	0.000	0.002	0.005	0.002	0.008	0.004	0.000	-0.003	0.005	-0.007	0.004	0.002	0.004	0.005	0.006	-0.004	-0.005	0.015	-0.011	-0.007	-0.007	-0.004	-0.004	0.001	-0.001	0.003	-0.002	-0.006	0.001	0.001	0.000	-0.001	-0.001	-0.005	0.001	0.000	-0.005	-0.001	0.001	0.003	0.001	0.001	0.002	-0.006	0.002	0.004	0.002	-0.003	0.000	-0.001	-0.011	0.001
828	0.001	-0.001	0.003	-0.005	-0.012	0.003	0.000	0.004	-0.013	0.002	-0.006	0.005	0.002	0.002	0.012	0.003	0.000	-0.004	0.013	0.009	0.009	-0.007	-0.015	-0.004	-0.002	-0.009	-0.009	0.003	0.000	0.000	0.010	0.006	0.003	0.011	-0.003	0.009	0.007	-0.011	-0.003	0.000	-0.012	-0.005	0.005	0.002	-0.006	-0.003	-0.006	-0.002	-0.003	-0.007	0.002	0.008
829	-0.003	0.020	0.021	0.006	0.012	0.026	0.018	0.016	0.017	0.020	0.026	0.019	0.010	0.032	0.018	0.018	0.024	0.028	0.045	0.012	0.012	0.010	-0.001	0.007	0.009	0.009	0.005	0.007	0.002	-0.002	0.023	-0.014	-0.007	0.023	0.007	0.024	0.018	0.005	0.007	0.024	0.010	0.017	0.018	0.008	0.006	-0.002	0.006	0.014	0.006	0.007	0.023	0.028
830	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
831	-0.006	0.016	0.000	0.004	0.000	0.009	0.001	0.001	0.004	0.002	0.000	0.009	0.010	0.010	0.005	0.002	0.000	0.012	0.011	0.006	0.005	0.008	0.016	0.008	0.010	0.019	0.021	0.024	0.012	-0.009	0.021	-0.016	-0.009	0.012	0.008	0.020	0.003	0.022	0.010	0.010	0.019	0.012	0.018	0.010	0.007	0.012	0.000	0.006	-0.003	0.012	0.031	0.022
832	0.001	-0.001	0.004	0.000	0.002	0.003	-0.003	-0.006	0.002	-0.009	0.005	-0.004	0.006	0.001	0.004	-0.006	-0.009	0.001	-0.002	0.001	0.002	0.000	-0.010	0.002	0.004	0.006	0.020	0.022	0.034	0.002	0.000	-0.004	-0.002	-0.008	0.002	-0.001	-0.006	0.023	0.003	0.002	-0.008	0.002	0.000	0.010	0.000	0.001	-0.003	0.008	-0.001	0.001	0.001	-0.003
833	0.004	-0.004	-0.005	-0.006	-0.007	-0.009	-0.007	-0.010	-0.006	-0.019	-0.002	-0.010	-0.012	-0.010	-0.015	-0.013	-0.014	-0.006	0.029	0.013	0.013	-0.005	-0.012	-0.005	-0.007	-0.003	-0.022	-0.004	-0.011	0.005	-0.012	0.010	0.006	0.009	-0.006	-0.012	-0.013	-0.022	-0.005	-0.008	-0.015	-0.006	-0.010	-0.004	-0.006	-0.004	-0.006	-0.010	-0.004	-0.004	-0.010	-0.009
834	-0.001	-0.002	0.011	0.003	0.000	0.003	-0.001	-0.002	0.001	-0.006	0.000	0.001	0.003	0.008	0.012	-0.002	-0.004	0.005	0.000	0.001	0.002	0.000	0.003	0.003	0.005	-0.001	0.000	0.010	0.008	-0.002	-0.002	-0.007	-0.004	-0.003	0.003	-0.002	-0.001	0.001	0.002	0.003	0.021	0.002	0.004	0.008	0.003	0.002	0.002	-0.006	-0.004	0.010	-0.001	0.000
835	0.001	0.002	0.004	0.006	0.002	0.006	0.013	0.014	0.011	0.017	0.006	0.013	0.014	0.000	0.002	0.018	0.023	0.019	0.010	0.009	0.009	0.000	0.010	0.007	0.007	0.006	0.016	0.004	0.005	0.001	-0.008	-0.013	-0.007	0.016	0.007	-0.007	0.020	0.014	0.007	0.005	0.010	0.002	0.011	0.004	0.006	0.008	0.005	0.007	0.004	0.007	0.004	0.018
836	0.002	-0.001	0.007	0.001	0.002	-0.008	0.003	0.009	-0.005	0.016	-0.005	-0.001	0.002	-0.013	-0.006	0.010	0.013	-0.013	-0.011	-0.006	-0.005	-0.003	0.005	0.002	0.004	0.004	-0.007	0.011	0.010	0.003	-0.007	-0.004	-0.002	-0.012	0.002	-0.006	0.007	-0.006	0.002	-0.008	0.013	-0.003	0.002	0.004	0.002	0.002	0.003	0.003	-0.003	0.000	-0.002	-0.003
837	0.002	0.004	0.000	0.001	-0.008	-0.002	-0.001	0.000	0.002	0.000	-0.006	-0.001	-0.001	-0.001	-0.001	0.001	-0.001	-0.003	-0.008	-0.003	-0.004	0.003	0.008	0.001	0.000	0.002	0.023	-0.011	-0.012	0.004	-0.001	-0.001	0.000	0.002	0.001	-0.001	-0.001	0.025	0.001	-0.001	0.006	-0.004	-0.004	0.001	0.002	0.003	-0.003	-0.005	0.001	0.005	-0.005	-0.003
838	-0.001	0.012	0.014	0.009	0.011	0.015	0.013	0.012	0.010	0.019	0.016	0.015	0.008	0.024	0.011	0.011	0.011	0.010	0.007	0.003	0.004	0.005	0.034	0.011	0.014	0.021	0.001	0.033	0.031	-0.001	0.022	-0.022	-0.011	0.013	0.011	0.021	0.013	0.002	0.012	0.016	0.031	0.007	0.010	0.026	0.013	0.014	0.001	0.001	-0.003	0.016	0.014	0.009
839	0.002	0.004	0.000	0.002	-0.003	-0.005	-0.001	-0.002	-0.007	-0.003	0.005	0.005	-0.001	0.002	-0.010	-0.005	-0.005	-0.009	-0.011	0.005	0.005	0.002	-0.005	0.001	-0.001	0.003	-0.025	-0.008	0.003	0.002	-0.001	-0.002	-0.001	0.000	0.001	-0.001	-0.001	-0.027	0.001	-0.006	-0.010	0.000	0.000	-0.004	0.010	0.005	-0.002	0.000	-0.003	0.004	-0.010	0.000
840	0.002	-0.018	-0.016	-0.012	-0.022	-0.029	-0.022	-0.021	-0.027	-0.027	-0.021	-0.018	-0.027	-0.019	-0.021	-0.025	-0.027	-0.036	-0.019	-0.021	-0.021	-0.005	-0.016	-0.016	-0.020	-0.013	-0.021	-0.032	-0.029	0.002	-0.028	0.033	0.016	-0.037	-0.016	-0.027	-0.023	-0.023	-0.016	-0.026	-0.014	-0.017	-0.017	-0.037	-0.016	-0.013	-0.004	-0.012	-0.006	-0.013	-0.030	-0.022
841	-0.002	-0.013	-0.008	0.006	0.001	-0.004	-0.003	-0.005	-0.002	-0.012	-0.018	-0.010	0.000	-0.011	-0.004	-0.004	-0.002	-0.009	-0.001	-0.001	-0.001	-0.004	-0.001	0.003	0.004	-0.005	0.004	0.008	0.005	-0.003	-0.012	-0.008	-0.003	-0.002	0.004	-0.012	-0.004	0.004	0.003	-0.005	0.001	0.000	0.001	0.010	-0.002	0.002	0.004	0.001	0.008	0.002	-0.011	-0.007
842	0.002	0.008	0.008	0.002	0.005	0.012	0.006	0.012	0.004	0.016	0.005	0.014	0.011	0.012	0.008	0.011	0.006	0.016	-0.003	0.003	0.003	0.004	0.019	0.009	0.013	0.014	0.016	0.028	0.016	0.002	0.006	-0.017	-0.009	0.006	0.009	0.005	0.011	0.017	0.009	0.012	0.016	0.003	0.020	0.013	0.012	0.005	0.003	0.013	0.002	0.012	0.007	0.021
843	0.002	0.005	-0.002	0.001	0.000	-0.003	-0.006	-0.007	-0.004	-0.009	0.004	-0.008	-0.004	0.013	-0.009	-0.012	-0.015	-0.014	0.011	0.008	0.008	-0.016	0.020	-0.002	-0.002	0.007	0.019	0.007	0.021	0.003	-0.001	0.003	0.001	0.017	-0.002	-0.001	-0.011	0.017	-0.001	-0.004	0.024	-0.003	-0.001	-0.006	0.007	0.002	0.000	0.001	-0.018	0.005	0.004	-0.004
844	-0.002	0.002	-0.007	0.002	-0.005	0.004	-0.009	-0.009	-0.002	-0.018	0.005	-0.009	0.004	0.002	0.007	-0.014	-0.015	0.005	0.008	-0.004	-0.004	-0.009	0.041	0.003	0.003	0.011	0.015	0.009	0.029	-0.002	0.000	-0.006	-0.003	-0.007	0.003	0.001	-0.011	0.015	0.005	0.004	0.038	0.010	0.002	0.005	0.009	0.003	0.000	0.003	-0.011	0.018	0.003	0.008
845	-0.001	0.007	0.013	0.005	0.013	0.005	0.007	0.011	-0.002	0.006	0.007	0.011	0.011	0.005	0.002	0.009	0.008	-0.003	0.018	0.012	0.012	0.009	0.029	0.006	0.009	0.011	0.013	0.001	0.004	0.000	0.017	-0.014	-0.007	0.015	0.007	0.016	0.013	0.013	0.007	0.005	0.017	0.009	0.024	0.003	0.006	0.002	-0.002	0.008	0.010	0.001	0.028	0.029
846	0.000	-0.005	0.002	0.001	0.006	0.000	0.001	0.005	0.001	-0.011	0.013	0.001	0.001	0.003	-0.002	-0.004	0.001	0.000	-0.002	-0.004	-0.004	-0.005	-0.012	-0.003	-0.005	-0.004	0.006	-0.029	-0.037	0.000	-0.015	0.009	0.004	0.001	-0.004	-0.015	-0.003	0.008	-0.004	0.000	-0.007	0.004	-0.003	-0.015	0.002	-0.001	-0.002	-0.004	-0.011	0.008	-0.003	-0.004
847	0.003	-0.015	-0.035	-0.020	-0.028	-0.036	-0.040	-0.043	-0.026	-0.056	-0.021	-0.041	-0.054	-0.035	-0.047	-0.052	-0.059	-0.038	0.003	0.017	0.017	-0.014	-0.041	-0.023	-0.026	-0.023	-0.032	-0.029	-0.021	0.001	-0.025	0.047	0.024	-0.003	-0.024	-0.024	-0.050	-0.032	-0.024	-0.035	-0.042	-0.036	-0.031	-0.034	-0.024	-0.020	-0.018	-0.017	-0.012	-0.029	-0.043	-0.033
848	-0.002	0.003	-0.021	0.006	0.004	0.008	0.000	-0.005	0.005	-0.011	0.005	0.001	0.014	0.014	0.014	-0.008	-0.004	0.011	0.029	-0.003	-0.003	0.005	0.014	0.007	0.010	0.002	0.003	0.013	0.003	0.002	0.015	-0.014	-0.007	-0.007	0.008	0.015	-0.003	0.003	0.007	0.010	0.013	0.012	0.010	0.014	0.007	0.003	0.008	0.010	0.007	-0.003	0.012	0.007
849	0.000	0.008	0.023	0.010	0.013	0.016	0.015	0.013	0.004	0.018	0.007	0.012	0.014	0.013	0.031	0.021	0.018	0.002	0.012	0.000	0.000	0.026	0.032	0.012	0.013	0.021	0.041	0.022	0.025	0.003	0.028	-0.026	-0.013	0.022	0.012	0.027	0.023	0.045	0.013	0.015	0.029	0.009	0.001	0.023	0.023	0.010	0.003	0.001	0.014	0.022	-0.005	0.006
850	0.004	0.008	-0.007	-0.014	-0.009	-0.012	-0.013	-0.004	-0.018	-0.015	-0.019	-0.021	-0.014	-0.011	-0.013	-0.005	-0.006	-0.003	0.004	0.009	0.009	-0.007	-0.012	-0.016	-0.016	-0.029	-0.031	-0.013	-0.030	0.004	0.008	0.034	0.017	0.007	-0.017	0.007	-0.017	-0.031	-0.017	-0.013	-0.019	-0.018	-0.012	-0.024	-0.024	-0.021	-0.006	0.004	-0.013	-0.021	-0.022	-0.001
851	-0.005	0.005	0.011	0.013	0.011	0.005	0.007	0.005	0.006	0.011	0.009	-0.003	0.010	-0.002	-0.006	0.004	0.005	0.009	-0.012	0.003	0.003	0.013	0.030	0.013	0.015	0.022	0.031	0.017	0.002	-0.004	0.003	-0.027	-0.014	0.009	0.013	0.003	0.007	0.033	0.013	0.006	0.021	-0.001	0.011	0.019	0.020	0.014	0.006	0.013	0.005	0.020	-0.006	0.021
852	0.004	-0.027	-0.033	-0.020	-0.033	-0.046	-0.040	-0.042	-0.031	-0.060	-0.041	-0.020	-0.043	-0.041	-0.053	-0.048	-0.055	-0.037	-0.004	-0.007	-0.007	-0.020	-0.036	-0.023	-0.025	-0.031	-0.023	-0.027	-0.036	0.001	-0.044	0.048	0.024	-0.045	-0.024	-0.042	-0.043	-0.023	-0.024	-0.041	-0.033	-0.035	-0.027	-0.027	-0.032	-0.029	-0.010	-0.017	-0.006	-0.029	-0.044	-0.026
853	-0.001	-0.023	-0.029	-0.005	-0.004	-0.018	-0.019	-0.026	-0.004	-0.038	-0.017	-0.030	-0.019	-0.019	-0.011	-0.030	-0.025	-0.016	-0.008	0.002	0.002	-0.020	-0.021	-0.006	-0.009	-0.015	-0.014	0.000	0.007	-0.004	-0.036	0.011	0.006	-0.027	-0.006	-0.035	-0.026	-0.013	-0.008	-0.018	-0.027	-0.007	-0.016	-0.006	-0.013	-0.004	0.004	-0.007	0.003	-0.014	0.002	-0.022
854	0.001	-0.020	-0.073	-0.033	-0.036	-0.041	-0.045	-0.036	-0.033	-0.081	-0.039	-0.047	-0.034	-0.040	-0.043	-0.058	-0.048	-0.034	0.014	0.030	0.029	-0.028	-0.045	-0.034	-0.035	-0.037	-0.040	-0.045	-0.036	-0.017	-0.036	0.066	0.033	0.012	-0.033	-0.035	-0.053	-0.041	-0.034	-0.037	-0.038	-0.033	-0.034	-0.042	-0.033	-0.030	-0.025	-0.028	-0.027	-0.036	-0.016	-0.035
855	-0.004	-0.005	-0.006	-0.014	-0.001	0.005	-0.002	-0.007	0.007	0.011	0.018	-0.006	0.004	0.003	-0.007	-0.005	-0.019	0.013	-0.016	-0.002	-0.001	-0.043	-0.040	-0.015	-0.016	-0.029	-0.017	-0.016	-0.019	0.003	-0.021	0.034	0.017	0.039	-0.015	-0.018	-0.007	-0.017	-0.019	0.001	-0.032	-0.011	-0.019	-0.011	-0.022	-0.022	-0.007	-0.005	-0.013	-0.018	-0.009	-0.034
856	0.000	0.019	0.069	0.041	0.044	0.072	0.065	0.053	0.036	0.117	0.043	0.054	0.058	0.064	0.082	0.095	0.108	0.055	0.021	-0.006	-0.007	0.033	0.081	0.045	0.046	0.056	0.066	0.060	0.057	0.006	0.029	-0.091	-0.046	0.006	0.044	0.025	0.085	0.066	0.046	0.066	0.075	0.048	0.043	0.056	0.057	0.046	0.029	0.031	0.027	0.052	0.061	0.052
857	0.004	-0.002	-0.011	-0.003	-0.015	-0.018	-0.016	-0.002	-0.010	-0.015	-0.022	-0.008	-0.006	-0.018	-0.025	-0.016	-0.016	-0.018	0.069	0.026	0.026	0.011	0.000	-0.003	-0.003	0.007	0.001	0.006	0.015	0.001	-0.016	0.006	0.003	0.046	-0.003	-0.013	-0.017	0.006	-0.001	-0.018	-0.001	-0.013	-0.007	-0.004	-0.003	-0.007	0.000	0.002	-0.002	0.000	-0.017	-0.007
858	-0.001	0.008	0.025	0.015	0.004	0.012	0.011	0.024	0.004	0.003	0.007	0.009	0.018	0.002	0.011	0.015	0.013	0.005	-0.003	0.006	0.006	0.020	0.009	0.014	0.014	0.031	0.016	0.013	0.029	0.000	-0.003	-0.028	-0.014	0.009	0.014	0.000	0.017	0.016	0.016	0.014	0.028	0.021	0.014	0.011	0.022	0.026	0.007	0.008	0.008	0.014	0.030	0.031
859	0.001	-0.009	-0.011	-0.011	-0.014	-0.009	-0.013	-0.008	-0.005	-0.025	0.001	-0.013	-0.006	0.006	-0.009	-0.017	-0.021	-0.005	-0.014	-0.007	-0.006	-0.012	-0.032	-0.012	-0.011	-0.010	-0.013	-0.017	-0.011	0.003	-0.019	0.026	0.012	-0.007	-0.012	-0.017	-0.021	-0.016	-0.012	-0.010	-0.029	-0.015	-0.006	-0.018	-0.015	-0.015	-0.006	-0.004	-0.011	-0.022	-0.001	-0.005
860	0.004	-0.025	-0.026	-0.015	-0.015	-0.021	-0.028	-0.031	-0.016	-0.050	-0.007	-0.032	-0.028	-0.013	-0.027	-0.043	-0.043	-0.018	0.009	-0.002	-0.002	-0.019	-0.017	-0.018	-0.020	-0.019	-0.031	-0.029	-0.025	0.000	-0.039	0.036	0.018	-0.003	-0.018	-0.037	-0.033	-0.032	-0.018	-0.017	-0.021	-0.024	-0.020	-0.026	-0.021	-0.019	-0.009	-0.008	-0.013	-0.017	-0.029	-0.021
861	-0.001	-0.028	-0.009	0.000	0.009	-0.006	0.001	0.006	-0.003	0.002	-0.003	0.007	-0.007	-0.013	-0.010	0.008	0.003	-0.005	-0.024	-0.008	-0.009	0.002	0.004	0.000	0.000	0.002	-0.002	-0.002	0.002	0.002	-0.028	-0.002	-0.001	-0.021	0.001	-0.027	0.002	0.001	0.001	-0.005	-0.001	0.000	-0.010	0.001	-0.003	0.005	0.011	0.001	0.000	0.008	-0.034	-0.020
862	0.003	-0.001	-0.031	-0.011	-0.018	-0.021	-0.022	-0.015	-0.010	-0.024	-0.019	-0.024	-0.023	-0.027	-0.031	-0.021	-0.015	-0.006	-0.007	0.001	0.001	-0.011	-0.008	-0.013	-0.016	-0.019	-0.025	-0.039	-0.029	0.003	-0.013	0.028	0.014	0.002	-0.014	-0.012	-0.022	-0.025	-0.014	-0.022	-0.017	-0.017	-0.008	-0.029	-0.013	-0.015	-0.006	-0.010	-0.008	-0.019	-0.017	-0.005
863	0.000	-0.009	0.015	-0.006	-0.003	-0.010	0.004	0.002	0.000	0.020	-0.012	0.000	-0.014	-0.010	-0.024	0.013	0.013	-0.002	-0.040	-0.024	-0.023	-0.002	-0.016	-0.006	-0.006	-0.012	-0.008	-0.005	-0.008	0.001	0.002	0.011	0.006	-0.038	-0.006	0.001	0.009	-0.009	-0.007	-0.012	-0.015	0.000	-0.011	0.001	-0.013	-0.008	-0.003	-0.010	-0.002	-0.006	-0.019	-0.014
864	-0.001	-0.021	-0.038	-0.035	-0.036	-0.050	-0.035	-0.029	-0.029	-0.037	-0.038	-0.040	-0.047	-0.064	-0.048	-0.035	-0.033	-0.035	-0.049	-0.007	-0.008	-0.039	-0.046	-0.038	-0.041	-0.051	-0.048	-0.047	-0.058	-0.002	-0.044	0.076	0.038	-0.029	-0.038	-0.039	-0.034	-0.051	-0.039	-0.045	-0.043	-0.045	-0.045	-0.047	-0.044	-0.032	-0.030	-0.030	-0.031	-0.039	-0.063	-0.053
865	0.004	0.010	0.015	0.007	-0.003	0.033	0.024	0.008	0.020	0.049	0.012	0.027	0.028	0.018	0.043	0.032	0.031	0.032	0.003	-0.005	-0.005	-0.001	0.009	0.014	0.018	0.015	0.032	0.039	0.019	-0.002	0.006	-0.031	-0.015	-0.003	0.015	0.002	0.024	0.034	0.015	0.027	0.007	0.025	0.017	0.036	0.014	0.008	0.004	0.005	0.002	0.018	0.036	0.020
866	-0.001	-0.001	-0.007	-0.011	0.002	-0.010	-0.023	-0.025	0.002	-0.044	-0.002	-0.018	-0.004	-0.013	-0.014	-0.033	-0.037	0.006	0.009	0.014	0.014	-0.002	-0.014	-0.012	-0.016	-0.013	-0.020	-0.033	-0.023	0.003	-0.004	0.026	0.012	0.016	-0.013	-0.003	-0.027	-0.022	-0.013	-0.011	-0.010	-0.017	-0.023	-0.028	-0.015	-0.005	-0.007	-0.009	-0.002	-0.007	-0.015	-0.023
867	0.001	-0.008	-0.031	-0.002	-0.007	-0.011	-0.004	-0.010	-0.001	-0.004	-0.017	-0.001	-0.003	-0.030	-0.008	-0.005	0.000	-0.012	0.027	0.004	0.004	-0.002	0.008	0.001	0.002	0.000	0.010	0.009	0.001	-0.005	-0.009	-0.002	-0.001	-0.001	0.001	-0.010	-0.001	0.008	0.000	-0.009	0.008	0.017	0.002	0.009	-0.001	-0.003	-0.012	-0.005	-0.004	0.010	0.030	0.004
868	-0.001	0.011	-0.001	-0.008	-0.016	-0.001	-0.015	-0.016	-0.020	-0.027	-0.008	-0.006	0.016	-0.003	0.005	-0.025	-0.028	-0.001	0.001	0.009	0.010	-0.012	0.001	-0.006	-0.002	0.002	-0.004	-0.004	0.004	0.001	0.023	0.014	0.006	0.011	-0.006	0.023	-0.018	-0.002	-0.004	0.000	0.004	-0.008	-0.002	-0.007	0.002	-0.010	-0.007	0.000	-0.006	-0.003	-0.004	0.008
869	-0.002	0.029	0.050	0.030	0.034	0.060	0.057	0.060	0.043	0.084	0.041	0.063	0.051	0.065	0.061	0.071	0.077	0.048	0.024	0.002	0.002	0.026	0.033	0.034	0.037	0.043	0.054	0.041	0.034	-0.005	0.057	-0.069	-0.034	0.021	0.034	0.053	0.066	0.055	0.035	0.058	0.038	0.040	0.042	0.045	0.034	0.034	0.020	0.019	0.020	0.036	0.059	0.053
870	0.001	-0.009	-0.008	-0.012	-0.006	-0.017	-0.019	-0.012	-0.011	-0.031	-0.014	-0.019	-0.025	-0.018	-0.004	-0.022	-0.021	-0.009	-0.006	0.002	0.001	-0.004	-0.011	-0.013	-0.013	-0.013	-0.015	-0.024	-0.018	-0.001	-0.010	0.026	0.012	-0.005	-0.013	-0.008	-0.022	-0.013	-0.011	-0.015	-0.011	-0.018	-0.019	-0.022	-0.013	-0.008	-0.005	0.001	-0.005	-0.015	-0.015	-0.004
871	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
872	-0.001	-0.019	0.007	-0.011	0.007	-0.018	-0.010	-0.008	-0.015	-0.026	-0.017	-0.008	-0.016	-0.012	-0.014	-0.016	-0.018	-0.023	-0.001	0.009	0.008	-0.019	-0.036	-0.017	-0.022	-0.030	-0.019	-0.022	-0.027	-0.005	-0.027	0.034	0.018	-0.001	-0.017	-0.025	-0.008	-0.021	-0.021	-0.018	-0.037	-0.032	-0.048	-0.021	-0.022	-0.010	-0.002	-0.023	-0.011	-0.015	-0.056	-0.038
873	-0.001	0.012	0.014	0.023	0.002	0.035	0.027	0.021	0.021	0.034	0.017	0.026	0.025	0.036	0.034	0.035	0.028	0.027	0.017	-0.001	-0.001	0.037	0.016	0.026	0.028	0.028	0.022	0.030	0.032	0.004	0.020	-0.052	-0.026	-0.002	0.026	0.018	0.034	0.020	0.026	0.035	0.017	0.031	0.043	0.031	0.026	0.022	0.017	0.021	0.022	0.025	0.051	0.057
874	0.000	0.006	-0.001	0.001	0.004	-0.004	-0.003	-0.001	0.001	-0.003	0.004	-0.001	-0.003	0.009	-0.010	-0.006	-0.008	-0.006	-0.017	-0.015	-0.015	0.010	-0.005	0.003	0.002	0.013	-0.003	-0.007	0.001	-0.003	0.015	-0.009	-0.004	-0.019	0.003	0.014	-0.005	-0.003	0.005	-0.004	0.002	-0.012	0.013	-0.005	0.005	0.010	0.001	0.010	0.006	0.003	-0.014	0.026
875	0.003	-0.031	-0.045	-0.032	-0.031	-0.036	-0.043	-0.045	-0.025	-0.067	-0.027	-0.039	-0.027	-0.025	-0.034	-0.057	-0.061	-0.024	-0.020	0.010	0.011	-0.038	-0.050	-0.035	-0.037	-0.050	-0.054	-0.044	-0.061	0.006	-0.048	0.070	0.036	-0.033	-0.035	-0.046	-0.049	-0.057	-0.035	-0.033	-0.051	-0.040	-0.035	-0.040	-0.047	-0.032	-0.027	-0.030	-0.029	-0.039	-0.053	-0.044
876	0.003	0.002	-0.007	-0.012	-0.014	-0.016	-0.013	-0.010	-0.003	-0.011	-0.019	-0.008	-0.011	-0.018	-0.017	-0.012	-0.010	-0.009	0.028	0.019	0.018	-0.015	-0.037	-0.012	-0.014	-0.026	-0.005	-0.022	-0.008	0.004	-0.002	0.027	0.013	0.045	-0.012	-0.003	-0.011	-0.005	-0.016	-0.014	-0.037	-0.018	-0.009	-0.020	-0.026	-0.014	-0.008	0.006	-0.001	-0.019	-0.023	-0.011
877	-0.001	0.008	-0.001	0.012	0.003	0.023	0.016	0.008	0.018	0.017	0.009	0.007	0.021	0.020	0.025	0.011	0.016	0.022	0.011	-0.004	-0.003	-0.011	-0.002	0.010	0.013	0.000	0.017	0.020	0.000	0.000	0.018	-0.022	-0.010	0.004	0.011	0.018	0.015	0.018	0.009	0.022	-0.003	0.023	0.017	0.021	0.010	0.002	0.016	0.013	0.002	0.008	0.023	0.011
878	0.001	0.005	0.010	-0.003	0.002	-0.005	-0.004	0.008	0.005	0.000	-0.006	-0.004	0.003	-0.011	0.001	0.001	-0.004	0.007	-0.010	-0.004	-0.004	-0.003	-0.008	-0.005	-0.005	0.001	0.005	-0.008	-0.009	0.000	0.024	0.012	0.004	-0.007	-0.005	0.023	-0.006	0.006	-0.005	-0.007	0.003	0.001	-0.010	-0.011	0.000	-0.005	-0.002	-0.006	-0.005	0.001	0.006	-0.007
879	-0.003	0.017	0.028	0.028	0.020	0.035	0.042	0.040	0.014	0.058	0.034	0.039	0.036	0.020	0.042	0.051	0.054	0.024	0.009	-0.013	-0.013	0.031	0.050	0.030	0.034	0.035	0.042	0.039	0.031	-0.004	0.027	-0.060	-0.030	0.006	0.029	0.024	0.052	0.043	0.031	0.031	0.046	0.036	0.050	0.033	0.039	0.024	0.017	0.025	0.019	0.034	0.046	0.050
880	0.001	0.001	0.005	0.004	-0.003	0.005	0.001	-0.002	0.007	0.015	0.008	-0.002	0.011	0.007	0.008	0.008	0.011	0.006	0.003	0.009	0.009	0.011	-0.001	0.004	0.005	0.014	0.010	-0.002	0.010	0.004	-0.016	-0.008	-0.005	-0.001	0.005	-0.016	-0.001	0.012	0.006	0.007	-0.001	0.011	0.006	0.003	0.003	0.009	-0.008	0.001	0.008	-0.001	0.015	0.008
